split,sample_id,trajectory_rmse
test,9769,0.1093437448143959
test,9770,0.020471572875976562
test,9773,0.03450286015868187
test,9774,0.10598260909318924
test,9775,0.0669689029455185
test,9776,0.07621054351329803
test,9777,0.06735187768936157
test,9778,0.036610204726457596
test,9780,0.020702218636870384
test,9782,0.09903302043676376
test,9784,0.11401747912168503
test,9785,0.052442800253629684
test,9786,0.011160025373101234
test,9788,0.20990785956382751
test,9789,0.060899607837200165
test,9792,0.03951598331332207
test,9793,0.020674699917435646
test,9794,0.01582476682960987
test,9795,0.057094138115644455
test,9796,0.0539277121424675
test,9797,0.14703094959259033
test,9798,0.03459607809782028
test,9799,0.15279681980609894
test,9800,0.01294348482042551
test,9801,0.0215001218020916
test,9802,0.019268911331892014
test,9803,0.013658387586474419
test,9804,0.3422575891017914
test,9806,0.10968322306871414
test,9807,0.030317161232233047
test,9810,0.08962894231081009
test,9811,0.10722985118627548
test,9812,0.030915211886167526
test,9814,0.046081215143203735
test,9815,0.04380464926362038
test,9960,0.010123985819518566
test,9961,0.09206042438745499
test,9962,0.009295451454818249
test,9963,0.005581510718911886
test,9964,0.010021972469985485
test,9965,0.022248106077313423
test,9966,0.005324654746800661
